client_id,total_errors,total_successes
6937048,1,0
6937319,2,0
6937706,1,0
6937749,4,1
6937854,0,1
6937917,0,1
6937976,1,1
6938105,1,0
6938297,2,0
6938338,1,0
6938435,1,1
6938438,1,0
6938735,2,0
6938743,1,1
6939220,0,1
6939528,0,1
6940180,0,1
6940190,2,1
6940265,1,1
6940663,0,1
6940673,0,1
6940936,0,1
6940939,0,1
6941337,0,1
6941492,3,0
6941562,1,0
6941692,1,0
6941992,0,1
6942071,0,1
6942129,1,0
6943106,0,1
6943538,2,0
6943648,0,1
6943758,2,0
6943784,0,1
6944107,1,1
6944127,0,1
6944329,0,1
6944354,0,1
6944373,1,0
6944375,1,0
6944677,1,0
6945214,2,0
6945242,1,0
6945602,0,1
6945986,0,1
6946004,1,1
6946092,1,0
6946226,0,1
6946866,0,1
6947005,0,1
6947176,0,1
6947298,0,1
6947535,0,1
6947786,0,1
6947960,1,1
6947986,0,1
6948012,0,1
6948185,2,0
6948219,1,1
6948287,2,0
6948375,1,1
6948425,1,0
6948674,0,1
6948811,2,0
6948978,3,0
6949017,0,1
6949145,0,1
6949386,0,1
6949539,0,1
6949583,0,1
6949619,1,0
6949668,1,0
6949770,1,1
6950389,0,1
6950569,1,0
6951157,2,0
6951341,0,1
6951355,2,0
6951699,0,1
6951718,2,1
6951896,0,1
6952201,0,1
6952282,1,0
6952910,0,1
6953063,1,0
6953366,5,0
6953596,0,1
6953767,1,0
6954073,1,0
6954228,0,1
6954487,0,1
6954524,0,1
6954534,0,1
6954695,0,1
6954785,0,1
6954857,1,0
6954909,1,0
6954996,0,1
6955125,0,1
6955234,0,1
6955584,0,1
6955685,1,0
6955702,1,0
6955764,0,1
6956002,0,1
6956351,4,0
6956962,1,0
6956977,0,1
6956983,1,0
6957468,2,0
6957942,0,1
6957997,1,0
6958124,0,1
6958432,1,1
6958438,0,1
6958491,0,1
6958749,1,0
6958779,2,0
6958819,0,1
6958917,3,0
6959043,1,0
6959293,0,1
6959348,1,0
6959360,0,1
6959864,0,1
6960009,0,1
6960194,2,1
6960465,1,1
6960692,2,0
6960924,0,1
6961361,4,0
6961727,2,1
6962063,2,0
6962136,2,0
6962372,0,1
6962474,0,1
6962526,0,1
6963245,1,0
6963380,0,1
6963461,0,1
6963529,1,1
6964196,1,1
6964981,1,0
6965013,0,1
6965031,3,0
6965039,1,0
6965231,0,1
6965517,2,0
6965536,0,1
6966107,0,1
6966261,3,0
6966274,1,1
6966338,1,0
6966565,2,1
6966638,1,1
6966763,0,1
6967112,0,1
6967120,0,1
6967224,0,1
6967611,0,1
6967684,0,1
6968063,0,1
6968092,1,0
6968255,0,1
6968302,0,1
6968403,0,1
6968462,0,1
6968533,1,0
6968851,1,0
6968914,1,1
6968934,0,1
6969324,1,0
6969340,1,0
6969835,1,1
6970339,0,1
6970475,0,1
6970695,1,1
6970791,1,0
6971219,0,1
6971225,0,1
6971271,2,0
6971559,1,0
6971584,1,0
6972015,2,0
6972057,1,0
6972161,0,1
6972171,2,1
6972473,0,1
6972497,0,1
6972505,0,1
6972711,0,1
6973072,0,1
6973088,0,1
6973142,0,1
6973479,0,1
6973820,0,1
6974095,1,0
6974352,1,0
6974637,1,0
6974740,1,0
6974954,0,1
6975214,0,1
6975226,0,1
6975227,0,1
6975231,0,1
6975269,0,1
6975672,1,1
6975917,0,1
6976141,1,1
6976539,0,1
6976760,1,0
6976946,0,1
6977190,0,1
6977934,0,1
6978135,0,1
6978159,0,1
6978184,0,1
6978265,0,1
6978503,0,1
6978834,1,0
6979219,1,0
6979480,1,0
6980026,0,1
6980106,0,1
6980355,1,1
6980374,0,1
6980485,0,1
6980497,0,1
6980657,1,0
6980695,0,1
6980919,2,0
6981369,0,1
6981372,5,0
6981794,0,1
6981798,1,1
6981952,0,1
6982295,0,1
6982528,0,1
6982652,1,1
6982913,0,1
6983357,1,0
6983389,1,0
6983433,1,1
6983793,1,0
6983815,6,1
6983917,1,1
6984006,0,1
6984087,3,0
6984141,1,0
6984142,1,0
6984232,0,1
6984985,1,1
6985019,2,1
6985236,0,1
6985473,1,0
6985677,0,1
6985810,2,0
6985890,0,1
6986049,2,1
6986050,1,0
6986144,0,1
6986354,0,1
6986382,1,0
6986408,1,0
6986418,0,1
6986441,1,0
6986475,0,1
6986643,0,1
6986707,0,1
6986759,0,1
6987469,0,1
6987490,1,1
6987498,1,0
6987572,1,0
6987983,0,1
6987999,0,1
6988240,0,1
6988588,0,1
6988658,0,1
6988663,0,1
6988897,0,1
6989213,0,1
6989319,0,1
6989505,0,1
6989654,0,1
6990098,1,1
6990495,2,0
6990863,1,0
6991159,0,1
6991295,0,1
6991815,1,0
6991948,1,0
6991971,0,1
6992079,2,0
6992142,0,1
6992250,0,1
6992305,2,1
6992523,2,0
6992663,0,1
6993228,1,0
6993327,1,0
6993367,3,0
6993533,1,0
6993607,0,1
6993828,1,0
6994789,0,1
6994813,1,1
6995051,1,0
6995126,1,1
6995132,0,1
6995732,1,0
6996375,3,0
6996763,1,0
6997046,1,1
6997112,2,0
6997208,1,1
6997261,0,1
6997573,2,0
6997620,2,1
6997671,0,1
6997825,1,1
6998060,0,1
6998768,0,1
6998825,0,1
6999169,0,1
6999674,3,1
6999909,2,0
7000141,0,1
7000312,0,1
7000356,1,1
7000550,1,0
7000554,0,1
7000685,1,0
7000918,1,0
7000955,2,1
7001154,2,1
7001501,0,1
7001756,1,0
7001799,0,1
7002158,3,1
7002253,0,1
7002389,0,1
7002612,2,2
7003057,0,1
7003089,0,1
7003302,0,1
7003564,2,0
7004930,1,0
7005269,0,1
7005543,0,1
7005603,3,0
7005795,0,1
7005816,0,1
7005828,1,0
7005830,1,0
7006478,1,1
7006564,0,1
7006714,0,1
7006991,1,0
7007000,1,1
7007005,1,0
7007069,0,1
7007182,0,1
7007284,2,1
7007505,0,1
7007576,0,1
7008109,2,1
7008613,1,0
7008709,1,1
7009243,1,0
7009252,3,0
7009565,2,1
7009777,2,1
7009824,2,1
7009928,0,1
7009981,0,1
7010070,0,1
7010100,7,1
7010205,0,1
7010476,0,1
7011180,2,0
7011435,1,1
7011684,1,0
7012371,1,0
7012494,0,1
7012672,0,1
7013037,0,1
7013112,1,1
7013272,0,1
7013557,2,0
7013561,0,1
7013671,1,0
7013769,0,1
7014572,0,1
7014976,1,0
7015011,0,1
7015044,3,0
7015071,1,0
7015158,1,1
7015396,1,1
7015427,0,1
7015724,1,1
7016024,1,0
7016246,1,1
7016269,2,1
7016459,1,1
7016465,0,1
7016758,1,0
7016886,0,1
7017113,1,0
7017459,1,1
7017572,1,0
7017598,2,0
7017800,1,0
7017871,2,1
7018373,1,0
7018421,0,1
7018468,0,1
7018499,0,1
7018576,1,0
7018629,0,1
7018631,0,1
7018685,0,1
7018882,0,1
7019113,0,1
7019194,1,1
7019406,1,0
7019445,0,1
7019589,3,0
7019677,0,1
7019841,0,1
7019858,0,1
7019864,0,1
7019905,0,1
7019926,0,1
7020156,0,1
7020198,2,1
7020306,0,1
7020386,0,1
7020609,2,1
7020628,0,1
7020697,0,1
7020801,1,0
7020827,1,0
7020952,1,0
7021111,0,1
7021213,0,1
7021345,1,0
7021458,2,0
7022229,0,1
7022473,0,1
7022650,0,1
7022761,0,1
7023188,0,1
7023374,0,1
7023561,1,0
7023731,0,1
7023981,0,1
7024103,3,0
7024149,2,0
7024243,0,1
7024366,0,1
7024460,0,1
7024708,0,1
7024985,0,1
7025223,3,1
7025346,1,0
7025660,0,1
7026181,0,1
7026350,1,0
7026629,0,1
7026657,1,1
7026862,0,1
7026959,0,1
7026988,1,0
7027256,0,1
7027974,1,0
7028086,0,1
7028096,0,1
7028113,0,1
7028286,0,1
7028324,1,1
7028451,2,0
7028952,1,0
7029071,1,1
7029595,1,0
7029753,1,0
7030145,0,1
7030246,0,1
7030424,0,1
7031318,0,1
7031386,0,1
7031553,0,1
7031731,2,0
7031997,1,1
7032338,1,0
7032521,0,1
7032545,1,1
7032639,1,0
7032805,0,1
7033293,7,0
7033412,3,0
7033655,0,1
7033721,0,1
7033750,1,0
7033990,0,1
7034044,0,1
7034055,1,1
7034253,0,1
7034343,1,0
7034453,1,0
7034676,0,1
7035093,0,1
7035391,1,0
7035416,0,1
7035604,0,1
7035749,0,1
7036222,1,0
7036316,0,1
7036428,0,1
7036563,0,1
7036869,0,1
7037208,0,1
7037532,1,0
7037641,1,0
7037852,0,1
7038132,1,0
7038187,1,1
7038248,0,1
7038496,0,1
7038636,0,1
7038653,0,1
7038675,2,0
7038812,1,1
7038864,1,1
7039050,0,1
7039635,0,1
7039946,2,1
7040050,0,1
7040441,0,1
7040762,2,0
7040773,1,0
7040807,1,1
7041596,1,0
7041624,1,0
7041718,1,0
7041735,0,1
7041765,1,0
7041791,0,1
7041913,1,0
7042270,0,1
7042336,1,0
7042750,0,1
7042844,1,0
7042886,0,1
7042897,2,0
7043361,0,1
7043532,0,1
7043670,0,1
7043743,0,1
7043778,0,1
7043979,1,1
7044362,1,1
7044580,0,1
7045011,0,1
7045297,1,0
7045324,0,1
7045562,0,1
7045648,1,1
7045696,1,0
7045777,1,0
7045882,0,1
7046019,1,0
7046133,0,1
7046904,2,0
7046975,0,1
7047016,2,1
7047192,0,1
7047205,2,1
7047368,1,1
7047451,2,1
7047486,1,1
7047492,2,0
7047598,1,0
7047631,0,1
7048091,1,0
7048151,2,0
7048186,1,1
7048275,1,0
7048326,0,1
7048362,0,1
7048974,3,0
7049106,2,0
7049416,0,1
7049685,0,1
7049711,0,1
7049913,1,0
7050672,1,1
7050904,1,1
7050923,1,0
7050974,1,0
7051124,1,0
7051130,1,1
7051206,1,0
7051278,1,0
7051612,2,0
7051626,1,0
7051893,2,0
7052143,2,0
7052152,1,0
7052500,1,0
7052554,1,0
7052899,0,1
7052917,2,0
7053316,0,1
7053382,0,1
7053444,0,1
7053498,1,1
7053642,1,0
7053935,1,0
7053981,1,1
7054026,0,1
7054265,0,1
7054514,0,1
7054527,1,0
7054811,3,0
7055179,1,1
7055327,0,1
7055378,1,0
7055464,1,1
7055918,0,1
7056103,1,0
7056174,1,1
7056274,1,1
7056615,0,1
7056764,0,1
7056854,1,0
7056998,0,1
7057041,0,1
7057699,0,1
7057752,2,0
7058142,0,1
7058363,0,1
7058578,1,1
7058602,1,1
7058753,0,1
7058860,1,0
7059321,1,0
7059333,1,0
7059340,0,1
7059525,0,1
7059553,0,1
7059880,1,0
7059930,0,1
7060117,0,1
7060578,1,0
7060702,0,1
7060704,1,1
7060854,2,0
7060925,0,1
7061245,0,1
7061359,1,1
7062086,1,0
7062352,1,1
7062479,1,0
7063037,0,1
7063198,2,0
7063240,0,1
7063316,1,0
7063416,1,1
7063669,0,1
7063896,2,0
7064013,0,1
7064120,2,0
7064137,1,1
7064150,1,0
7064342,0,1
7064471,0,1
7064555,1,0
7064582,0,1
7064888,0,1
7065003,0,1
7065355,0,1
7065408,0,1
7065655,0,1
7065877,2,0
7065902,1,1
7066218,0,1
7066270,0,1
7066375,0,1
7066428,0,1
7066459,2,0
7066530,1,0
7066752,0,1
7066840,2,0
7067101,1,1
7067317,1,1
7067348,3,1
7068025,0,1
7068030,0,1
7068149,1,1
7068283,3,1
7068428,0,1
7068614,0,1
7068809,0,1
7069087,0,1
7069115,0,1
7069333,1,1
7069417,0,1
7069603,0,1
7069857,0,1
7069926,0,1
7070096,0,1
7070097,1,0
7070345,1,0
7070873,0,1
7071370,1,1
7071589,0,1
7072519,0,1
7072566,1,0
7072688,0,1
7072762,1,1
7072986,1,0
7073335,2,1
7073358,0,1
7073366,0,1
7073450,4,1
7073919,0,1
7074200,1,0
7074277,0,1
7074316,0,1
7074464,1,1
7074503,1,0
7074517,0,1
7074837,1,0
7074840,0,1
7074966,0,1
7075079,1,1
7075126,0,1
7075225,0,1
7075871,0,1
7075904,0,1
7075953,0,1
7076105,1,0
7076267,1,0
7076432,1,0
7076854,1,0
7076901,0,1
7077040,1,0
7077097,0,1
7077126,0,1
7077187,0,1
7077317,1,0
7077362,0,1
7077477,0,1
7077496,0,1
7077773,0,1
7078031,0,1
7078059,0,1
7078739,0,1
7078797,0,1
7078892,0,1
7079268,0,1
7079712,0,1
7080124,0,1
7080159,2,0
7080227,0,1
7080294,0,1
7080641,1,0
7081251,1,0
7081433,0,1
7081585,0,1
7081601,0,1
7082050,0,1
7082099,1,1
7082132,1,0
7082293,0,1
7082310,0,1
7082709,0,1
7082842,1,0
7082928,1,0
7083484,0,1
7083650,0,1
7083844,0,1
7084131,1,1
7084230,1,0
7084556,1,0
7085615,0,1
7085748,0,1
7085828,1,1
7086102,0,1
7086173,2,0
7087200,0,1
7087545,0,1
7087599,0,1
7087847,0,1
7088127,1,1
7088457,2,1
7088619,0,1
7088755,1,1
7089774,2,0
7089856,2,1
7090055,1,0
7090843,2,0
7091082,0,1
7091126,0,1
7091374,1,1
7091680,1,0
7091719,0,1
7091988,1,0
7092079,0,1
7092269,1,0
7092480,0,1
7093388,0,1
7093538,3,1
7093835,1,0
7094480,1,1
7094560,0,1
7094658,0,1
7094793,0,1
7094844,3,0
7095078,1,0
7095220,0,1
7095531,0,1
7095760,0,1
7095768,1,0
7095807,0,1
7096018,1,0
7096046,0,1
7096317,0,1
7096353,1,0
7096357,1,0
7096671,1,0
7096751,0,1
7097274,0,1
7097753,3,0
7097814,1,1
7098068,1,0
7098358,0,1
7098405,1,0
7098988,1,0
7099047,1,1
7099157,2,0
7099616,0,1
7100335,0,1
7100907,1,1
7101029,1,0
7101073,2,0
7101274,0,1
7101411,1,1
7101619,0,1
7101721,0,1
7102016,0,1
7102059,1,1
7102100,0,1
7102262,0,1
7102674,0,1
7103109,0,1
7103902,0,1
7104005,1,0
7104143,3,1
7104158,1,0
7104557,1,1
7104655,0,1
7105238,1,0
7105425,0,1
7105437,0,1
7105739,1,0
7105748,2,0
7105913,0,1
7106061,0,1
7106140,1,0
7106246,0,1
7106258,1,0
7106275,0,1
7106363,1,1
7107125,2,1
7107324,0,1
7107386,1,0
7107441,1,0
7107543,0,1
7108590,0,1
7108597,0,1
7108764,0,1
7108897,0,1
7108936,1,1
7109374,1,0
7109570,0,1
7109824,0,1
7109970,1,0
7110312,0,1
7111036,0,1
7111189,0,1
7111225,0,1
7111361,0,1
7111677,0,1
7111680,0,1
7111860,1,0
7111965,1,1
7112175,1,0
7112284,1,0
7112350,1,0
7112502,0,1
7112613,1,1
7112909,1,0
7113524,0,1
7113920,0,1
7114214,0,1
7114313,1,1
7114316,0,1
7114749,1,1
7114816,1,0
7114905,0,1
7114961,0,1
7115036,1,1
7115668,1,1
7115683,0,1
7115797,0,1
7116054,1,0
7116090,0,1
7116423,1,1
7116465,1,0
7116779,1,0
7116901,2,1
7117011,1,0
7117036,0,1
7117496,1,1
7117747,1,1
7117992,1,0
7118661,0,1
7118730,0,1
7118745,3,1
7119600,0,1
7119746,1,0
7119787,0,1
7119919,0,1
7120201,0,1
7120360,0,1
7120519,3,0
7120674,1,0
7120868,2,0
7121162,0,1
7121165,1,0
7121375,3,0
7121456,1,1
7121562,1,1
7121682,0,1
7121750,1,0
7122130,0,1
7122374,0,1
7122387,0,1
7122703,0,1
7122737,1,0
7122738,1,0
7123109,0,1
7123131,0,1
7123133,1,1
7123239,1,0
7123285,0,1
7123290,1,1
7123558,0,1
7123695,1,0
7123759,1,0
7123934,3,1
7123977,0,1
7123998,1,0
7124517,1,1
7124527,0,1
7124802,2,0
7124991,0,1
7125111,0,1
7125300,0,1
7125370,0,1
7125504,3,0
7125818,0,1
7125956,1,1
7126315,0,1
7126341,0,1
7126892,0,1
7126980,0,1
7127299,0,1
7127698,1,0
7127835,2,0
7128070,1,0
7128250,1,0
7128347,1,1
7128459,2,1
7128566,0,1
7128670,2,0
7128679,0,1
7128753,0,1
7128894,0,1
7129797,1,0
7129864,1,0
7129956,1,0
7130222,1,0
7130735,3,0
7130741,0,1
7130959,0,1
7131057,1,1
7131214,0,1
7131461,1,0
7131560,0,1
7131803,0,1
7131988,1,0
7132018,1,0
7132128,2,0
7132575,0,1
7132934,0,1
7133081,0,1
7133113,1,0
7133293,1,1
7133357,1,0
7133511,1,0
7133551,0,1
7133916,1,0
7134087,1,1
7134160,0,1
7134509,1,1
7134594,0,1
7134820,1,0
7135151,0,1
7135517,1,1
7135563,1,1
7135656,0,1
7135930,0,1
7136531,1,0
7136607,2,0
7136705,0,1
7136865,0,1
7137061,1,0
7137234,6,0
7137381,1,0
7137574,1,0
7137684,1,0
7137763,0,1
7138054,0,1
7138212,4,0
7138608,1,1
7138610,1,0
7138873,0,1
7139038,0,1
7139068,0,1
7139320,0,1
7139597,0,1
7139930,3,0
7140331,0,1
7140342,2,0
7140358,1,0
7140429,1,0
7140512,0,1
7140684,2,0
7140710,0,1
7140838,0,1
7141395,1,1
7141662,0,1
7141663,0,1
7141826,1,0
7141861,1,0
7141944,2,0
7142277,1,0
7142697,2,1
7142792,0,1
7142801,1,0
7142928,0,1
7142957,1,0
7142986,0,1
7143224,2,0
7143446,2,1
7143633,0,1
7144491,1,1
7144492,0,1
7144564,1,1
7144585,0,1
7145113,0,1
7145159,0,1
7145300,1,0
7145303,1,0
7145335,9,1
7145486,0,1
7145681,1,0
7145951,0,1
7146195,0,1
7146254,1,0
7146447,0,1
7146551,1,1
7146571,0,1
7146673,2,0
7146837,0,1
7146910,0,1
7147550,1,0
7147586,0,1
7147633,1,1
7147672,0,1
7148285,1,0
7148421,0,1
7148604,1,1
7148673,2,1
7148890,1,0
7148895,1,0
7149108,0,1
7149361,3,1
7149752,0,1
7149854,0,1
7150043,1,0
7150210,0,1
7151107,0,1
7151270,0,1
7151392,2,0
7151474,1,1
7151522,0,1
7151530,0,1
7151751,0,1
7151761,2,1
7151779,4,1
7152522,0,1
7152739,0,1
7153152,1,0
7153679,0,1
7153949,1,1
7154165,0,1
7154384,1,1
7154717,0,1
7154845,1,1
7155435,1,0
7155672,0,1
7155688,0,1
7155824,1,0
7156181,0,1
7156458,0,1
7157738,1,0
7157819,0,1
7158000,1,0
7158126,0,1
7158193,0,1
7158238,0,1
7158440,0,1
7158443,0,1
7158922,2,0
7158923,0,1
7159190,3,1
7159204,3,0
7159239,0,1
7159545,3,0
7159582,0,1
7159688,3,0
7159825,10,0
7159966,0,1
7159995,0,1
7159996,2,1
7160104,0,1
7160170,0,1
7160458,0,1
7160494,3,0
7160628,0,1
7160657,0,1
7160870,0,1
7161415,0,1
7161996,0,1
7162304,1,0
7162494,0,1
7163025,1,0
7163306,0,1
7163526,0,1
7163614,1,0
7163989,0,1
7163998,0,1
7164036,1,0
7164355,0,1
7164466,5,0
7164484,1,1
7164571,1,0
7164949,0,1
7164954,0,1
7165165,2,0
7165652,1,1
7166032,1,0
7166510,0,1
7166801,3,1
7166916,1,0
7166925,1,0
7167224,0,1
7167313,2,0
7167465,1,0
7167482,1,0
7167518,1,0
7167607,0,1
7167812,0,1
7167841,2,0
7167985,2,0
7168003,3,0
7168887,2,1
7169259,1,0
7169276,5,0
7169843,1,0
7170156,0,1
7170304,0,1
7170515,0,1
7170549,0,1
7170897,0,1
7171126,0,1
7171199,2,1
7171365,0,1
7171398,1,0
7171748,1,0
7171907,0,1
7172011,1,0
7172171,0,1
7172286,1,0
7172346,1,0
7172662,0,1
7174211,2,1
7174415,0,1
7174639,2,0
7174812,1,0
7174841,1,0
7174843,1,1
7174933,1,1
7175242,0,1
7175253,2,1
7175556,0,1
7175764,0,1
7175784,1,1
7176030,2,0
7176202,1,0
7176334,0,1
7176345,1,1
7176508,0,1
7176632,0,1
7176877,0,1
7177069,0,1
7177216,0,1
7177492,0,1
7177558,1,1
7177906,0,1
7178194,1,1
7178412,2,0
7178685,0,1
7178882,0,1
7178945,1,1
7179106,0,1
7179464,0,1
7179703,0,1
7179755,0,1
7179800,0,1
7179824,0,1
7180000,0,1
7180144,2,0
7180376,1,1
7180399,1,0
7180786,2,0
7181488,2,1
7181531,0,1
7181572,1,1
7181622,0,1
7181877,1,0
7181899,1,0
7182233,4,1
7182287,1,0
7182425,1,0
7182636,0,1
7182695,1,1
7182819,1,0
7183152,1,0
7183284,0,1
7183287,2,0
7183351,1,0
7183391,0,1
7183392,1,1
7183593,0,1
7184289,0,1
7184566,0,1
7184846,1,1
7184892,1,0
7185182,0,1
7185252,0,1
7185464,0,1
7185585,2,1
7185880,1,0
7186127,2,0
7186204,1,0
7186557,0,1
7186706,0,1
7187059,0,1
7187092,1,0
7187119,1,0
7187334,0,1
7187447,2,0
7187474,0,1
7187667,3,0
7187770,1,1
7187827,1,1
7187944,0,1
7187992,1,1
7188220,0,1
7188255,2,0
7188669,1,1
7188709,2,0
7188807,1,0
7189412,0,1
7189473,0,1
7189688,1,0
7189695,0,1
7190064,1,0
7190256,1,0
7190546,5,0
7190558,0,1
7190805,2,0
7190906,1,1
7190924,0,1
7190947,0,1
7191050,0,1
7191059,0,1
7191234,0,1
7191334,0,1
7191604,0,1
7192039,1,0
7192131,0,1
7192154,0,1
7192218,1,0
7192445,1,1
7192558,1,0
7192655,1,0
7192680,1,0
7192737,0,1
7192750,1,0
7192763,1,0
7192913,0,1
7193049,2,0
7193174,0,1
7193293,1,0
7193330,0,1
7193613,1,1
7193752,1,0
7193766,0,1
7193788,1,0
7193849,1,0
7193885,0,1
7194058,0,1
7194322,1,0
7194420,1,0
7194673,2,0
7195153,1,0
7195168,3,1
7195183,0,1
7195266,2,1
7195400,1,1
7196062,1,0
7196077,0,1
7196140,0,1
7196149,0,1
7196374,1,0
7196406,0,1
7196697,1,0
7196862,1,0
7197227,1,1
7197228,1,0
7197673,0,1
7197684,2,1
7197720,2,0
7198052,0,1
7198363,0,1
7198598,2,0
7198788,0,1
7198808,1,0
7198818,0,1
7199064,0,1
7199098,0,1
7199337,1,0
7199448,0,1
7200028,0,1
7200160,0,1
7200691,2,0
7201063,2,1
7201275,1,0
7201494,4,0
7201546,0,1
7201571,0,1
7201739,0,1
7201928,1,0
7202217,0,1
7202634,0,1
7202762,0,1
7202807,1,0
7203213,0,1
7203298,0,1
7203408,0,1
7203485,4,1
7203621,1,0
7203736,0,1
7203818,0,1
7203829,2,1
7203853,1,1
7204018,1,0
7204197,0,1
7204594,0,1
7204661,0,1
7204736,1,0
7204908,2,0
7204933,0,1
7205145,1,0
7205421,1,1
7205483,1,0
7205566,0,1
7205884,1,0
7205939,0,1
7205946,1,0
7206331,0,1
7206508,1,0
7206723,1,0
7207209,3,0
7207332,0,1
7207344,0,1
7207475,0,1
7207515,2,0
7207553,2,0
7207740,0,1
7207836,1,1
7207966,2,0
7207981,0,1
7208080,0,1
7208214,1,1
7208557,2,1
7208863,1,0
7208864,1,1
7209069,0,1
7209107,2,0
7209144,2,0
7209337,2,0
7209559,2,1
7209588,0,1
7209658,0,1
7210502,1,0
7210592,0,1
7210729,0,1
7210850,1,0
7211070,1,1
7211369,0,1
7211752,1,1
7211846,1,0
7212046,1,0
7212071,0,1
7212234,0,1
7212530,2,0
7213148,1,1
7213738,0,1
7214464,1,0
7214648,1,0
7214811,1,0
7214869,1,0
7214969,1,0
7215123,1,0
7215328,1,1
7215479,1,0
7215501,0,1
7215502,0,1
7215574,3,0
7216090,1,0
7216100,1,0
7216282,0,1
7216350,0,1
7216614,1,0
7216759,7,1
7216927,0,1
7217082,1,1
7217265,1,0
7217773,0,1
7217804,0,1
7218014,1,0
7218036,0,1
7218255,0,1
7218431,0,1
7218441,0,1
7218482,0,1
7218587,0,1
7218675,3,1
7218744,0,1
7218805,0,1
7218952,1,1
7219287,0,2
7219770,0,1
7219944,0,1
7220139,1,0
7220613,0,1
7220617,0,1
7220936,0,1
7221280,2,0
7221546,0,1
7221781,0,1
7221834,0,1
7221844,0,1
7221862,0,1
7221973,1,0
7221996,2,0
7222377,1,0
7222419,0,1
7222477,0,1
7222675,0,1
7222841,0,1
7223068,0,1
7223169,1,0
7223227,1,1
7223732,0,1
7224020,0,1
7224021,1,1
7224626,2,0
7224638,0,1
7224908,0,1
7225107,0,1
7225109,0,1
7225168,0,1
7225180,0,1
7225623,0,1
7225627,2,0
7225653,0,1
7225757,0,1
7225777,1,0
7226122,0,1
7226172,0,1
7226366,1,0
7226397,0,1
7226440,1,0
7226525,0,1
7226534,1,0
7226583,1,0
7226894,0,1
7227288,0,1
7227562,0,1
7227634,1,1
7227648,0,1
7228212,0,1
7228782,1,0
7228845,1,0
7228853,1,0
7228877,0,1
7229160,0,1
7229278,1,0
7229553,2,0
7229568,1,1
7229632,0,1
7229718,0,1
7229859,0,1
7230446,2,0
7230520,0,1
7230555,1,0
7230641,1,0
7230704,0,1
7231186,0,1
7231818,0,1
7232085,0,1
7232812,0,1
7232861,1,0
7232983,0,1
7233189,1,0
7233680,0,1
7233695,1,1
7233735,2,1
7233758,0,1
7233910,0,1
7234094,1,1
7234108,1,0
7234411,1,0
7234431,1,0
7234552,0,1
7234710,2,0
7234916,1,1
7235072,1,0
7235377,1,0
7235551,1,0
7235780,0,1
7236024,2,0
7236151,0,1
7236544,2,0
7236664,0,1
7236884,0,1
7237122,0,1
7237407,0,1
7238205,0,1
7238550,0,1
7239063,0,1
7239215,1,0
7239256,1,0
7239443,0,1
7239987,1,0
7240019,0,1
7240096,1,0
7240133,0,1
7240182,1,0
7240184,0,1
7240424,0,1
7240566,4,1
7240649,0,1
7241089,0,1
7241156,1,0
7241207,0,1
7241247,0,1
7241458,0,1
7241463,1,0
7241873,1,0
7241877,0,1
7242210,0,1
7242308,1,0
7242452,1,0
7242748,1,0
7243286,0,1
7243507,0,1
7243800,0,1
7244004,0,1
7244148,3,0
7244371,0,1
7244374,0,1
7244577,0,1
7244755,0,1
7245100,0,1
7245262,0,1
7245702,1,0
7245782,0,1
7245855,0,1
7245894,0,1
7246035,2,0
7246240,2,0
7246428,1,1
7246868,0,1
7247228,0,1
7247254,1,1
7247461,1,1
7247723,0,1
7247763,0,1
7247905,0,1
7248062,1,1
7248158,1,0
7248297,0,1
7248314,0,1
7248407,0,1
7248474,1,0
7248701,0,1
7248895,0,1
7249429,4,0
7249540,1,0
7249833,0,1
7249843,1,1
7249861,0,1
7249987,0,1
7250188,6,1
7250450,1,1
7250671,1,0
7250748,0,1
7250841,1,0
7251333,1,0
7251900,1,0
7252042,1,1
7252114,1,1
7252151,1,0
7252312,0,1
7252695,1,0
7252853,1,1
7253519,0,1
7253866,0,1
7254258,1,0
7254302,1,0
7254695,1,0
7254723,1,0
7254742,0,1
7254866,3,1
7255011,0,1
7255317,2,1
7255337,0,1
7255648,0,1
7255843,1,0
7256310,1,0
7256667,1,0
7256737,1,0
7257319,0,1
7257640,0,1
7257789,0,1
7257825,0,1
7257829,2,1
7258079,0,1
7258312,0,1
7258442,0,1
7258457,0,1
7258987,0,1
7259206,1,0
7259678,0,1
7260378,0,1
7260404,0,1
7260625,0,1
7260733,1,0
7260973,0,1
7261620,2,1
7261624,0,1
7262069,0,1
7262345,0,1
7262401,1,1
7262817,1,1
7263576,0,1
7263594,1,1
7263759,2,0
7263819,1,1
7263864,1,1
7263978,0,1
7263987,0,1
7263999,0,1
7264146,0,1
7264270,1,0
7264359,0,1
7264487,3,0
7264575,0,1
7265650,0,1
7265744,0,1
7265828,0,1
7265931,1,0
7265937,1,1
7266587,1,0
7266624,0,1
7266650,1,0
7266655,0,1
7266777,0,1
7267111,0,1
7267276,0,1
7267330,1,0
7267543,0,1
7267625,2,0
7268161,0,1
7268709,2,0
7268896,0,1
7268984,0,1
7269060,0,1
7269600,0,1
7269851,3,0
7269894,0,1
7270022,1,0
7270244,0,1
7270309,2,0
7270311,0,1
7270362,2,1
7270372,1,1
7270902,1,0
7271110,1,0
7271127,0,1
7271160,1,1
7271229,2,1
7271269,0,1
7271542,1,0
7271587,1,0
7271731,0,1
7271914,1,0
